datetime,000001.SH,cash,commission,direction,signal,total,returns,equity_curve,drawdown,open,high,low,close,volume,,,
2016-11-16,4125.973,17406.169,790,1,0,21532.142,-0.0008950681,4.3064284,3.3499816,3208.497,3210.893,3195.411,3205.057,244854511.188,,,
2016-11-17,4159.933,17406.169,790,1,0,21566.102,0.001577177,4.3132204,3.3431896,3198.499,3211.053,3187.206,3208.453,226775851.18,,,
2016-11-18,4003.963,17406.169,790,1,0,21410.132,-0.0072321832,4.2820264,3.3743836,3207.193,3212.394,3187.496,3192.856,235352062.308,,,
2016-11-21,4256.883,17406.169,790,1,0,21663.052,0.0118130986,4.3326104,3.3237996,3188.496,3229.757,3188.28,3218.148,263177808.131,,,
2016-11-22,4558.923,17406.169,790,1,0,21965.092,0.0139426338,4.3930184,3.2633916,3220.983,3249.677,3220.983,3248.352,292484830.64,,,
2016-11-23,4486.773,17406.169,790,1,0,21892.942,-0.0032847575,4.3785884,3.2778216,3247.945,3262.879,3231.586,3241.137,277942467.717,,,
2016-11-24,4492.763,17406.169,790,1,0,21898.932,0.0002736042,4.3797864,3.2766236,3237.428,3257.857,3232.869,3241.736,267224712.392,,,
2016-11-25,4694.783,17406.169,790,1,0,22100.952,0.0092251074,4.4201904,3.2362196,3241.243,3262.438,3209.598,3261.938,259117040.4,,,
2016-11-28,4845.403,17406.169,790,1,0,22251.572,0.006815091,4.4503144,3.2060956,3270.047,3288.337,3267.674,3277,300460150.894,,,
2016-11-29,4904.643,17406.169,790,1,0,22310.812,0.0026622838,4.4621624,3.1942476,3269.234,3301.213,3263.397,3282.924,348149349.67,,,
2016-11-30,4575.743,17406.169,790,1,0,21981.912,-0.0147417315,4.3963824,3.2600276,3272.142,3277.269,3239.521,3250.034,262808738.181,,,
2016-12-01,4808.493,17406.169,790,1,0,22214.662,0.0105882509,4.4429324,3.2134776,3257.027,3279.671,3256.256,3273.309,261553934.531,,,
2016-12-02,4513.833,17406.169,790,1,0,21920.002,-0.0132642126,4.3840004,3.2724096,3270.121,3279.714,3235.277,3243.843,281559095.557,,,
2016-12-05,4122.493,17406.169,790,1,-1,21528.662,-0.0178531006,4.3057324,3.3506776,3203.784,3219.518,3194.879,3204.709,238598033.019,,,
2016-12-06,3255.329,18318.953,800,-1,0,21574.282,0.0021190355,4.3148564,3.3415536,3202.029,3215.311,3196.525,3199.647,177170154.406,,,
2016-12-07,3029.379,18318.953,800,-1,0,21348.332,-0.0104731179,4.2696664,3.3867436,3198.475,3222.428,3189.485,3222.242,189443846.603,,,
2016-12-08,3098.139,18318.953,800,-1,0,21417.092,0.0032208605,4.2834184,3.3729916,3225.55,3228.122,3211.471,3215.366,197802065.189,,,
2016-12-09,2922.969,18318.953,800,-1,0,21241.922,-0.0081789815,4.2483844,3.4080256,3209.34,3244.801,3207.043,3232.883,226387156.318,,,
2016-12-12,3722.099,18318.953,800,-1,0,22041.052,0.0376204187,4.4082104,3.2481996,3233.666,3245.095,3149.896,3152.97,294260138.539,,,
2016-12-13,3701.429,18318.953,800,-1,0,22020.382,-0.0009377955,4.4040764,3.2523336,3138.988,3162.496,3118.712,3155.037,203175456.917,,,
2016-12-14,3846.489,18318.953,800,-1,0,22165.442,0.0065875333,4.4330884,3.2233216,3149.377,3170.021,3136.348,3140.531,219206160.238,,,
2016-12-15,4075.029,18318.953,800,-1,0,22393.982,0.0103106448,4.4787964,3.1776136,3125.757,3138.779,3100.913,3117.677,212863239.254,,,
2016-12-16,4021.979,18318.953,800,-1,0,22340.932,-0.00236894,4.4681864,3.1882236,3111.515,3128.874,3106.346,3122.982,189844752.856,,,
2016-12-19,4070.953,18318.953,800,-1,0,22389.906,0.0021921198,4.4779812,3.1784288,3120.6963,3125.284,3110.0817,3118.0846,174500240.6,,,
2016-12-20,4223.04,18318.953,800,-1,0,22541.993,0.0067926592,4.5083986,3.1480114,3115.8984,3117.0145,3084.7997,3102.8759,171611881.1,,,
2016-12-21,3877.502,18318.953,800,-1,0,22196.455,-0.0153286358,4.439291,3.217119,3107.2396,3140.2512,3107.2396,3137.4297,204247805.1,,,
2016-12-22,3856.219,18318.953,800,-1,0,22175.172,-0.0009588468,4.4350344,3.2213756,3132.1558,3143.1685,3126.8872,3139.558,185981556.9,,,
2016-12-23,4150.255,18318.953,800,-1,0,22469.208,0.0132596942,4.4938416,3.1625684,3134.9292,3138.404,3103.7476,3110.1544,189281177.4,,,
2016-12-26,4026.109,18318.953,800,-1,0,22345.062,-0.0055251614,4.4690124,3.1873976,3095.5787,3122.8812,3068.415,3122.569,170555610.8,,,
2016-12-27,4105.159,18318.953,800,-1,0,22424.112,0.0035376944,4.4848224,3.1715876,3117.3868,3127.8828,3113.7451,3114.664,162193908.5,,,
2016-12-28,4229.442,18318.953,800,-1,1,22548.395,0.0055423822,4.509679,3.146731,3113.7671,3118.7818,3094.5488,3102.2357,154329653,,,
2016-12-29,3040.8467,19441.1593,810,1,0,22482.006,-0.0029442894,4.4964012,3.1600088,3095.8447,3111.7994,3087.344,3096.0968,149919182.8,,,
2016-12-30,3116.2517,19441.1593,810,1,0,22557.411,0.0033540157,4.5114822,3.1449278,3097.3454,3108.8393,3089.9894,3103.6373,151732781.7,,,
2017-01-03,3439.0867,19441.1593,810,1,0,22880.246,0.0143117045,4.5760492,3.0803608,3105.3085,3136.4558,3105.3085,3135.9208,159887139.4,,,
2017-01-04,3667.8187,19441.1593,810,1,0,23108.978,0.0099969205,4.6217956,3.0346144,3133.7873,3160.1029,3130.1145,3158.794,195914292.6,,,
2017-01-05,3733.9877,19441.1593,810,1,0,23175.147,0.002863346,4.6350294,3.0213806,3157.9063,3168.5021,3154.281,3165.4109,199692026.7,,,
2017-01-06,3623.0887,19441.1593,810,1,0,23064.248,-0.0047852555,4.6128496,3.0435604,3163.7761,3172.0347,3153.0253,3154.321,207296038.4,,,
2017-01-09,3792.2407,19441.1593,810,1,0,23233.4,0.0073339482,4.64668,3.00973,3148.5317,3173.136,3147.7351,3171.2362,192110579.3,,,
2017-01-10,3696.5917,19441.1593,810,1,0,23137.751,-0.0041168748,4.6275502,3.0288598,3167.5701,3174.5781,3157.3322,3161.6713,194963216.5,,,
2017-01-11,3447.4137,19441.1593,810,1,0,22888.573,-0.0107693267,4.5777146,3.0786954,3156.6856,3167.0288,3136.2667,3136.7535,189186459.3,,,
2017-01-12,3272.7647,19441.1593,810,1,0,22713.924,-0.0076304014,4.5427848,3.1136252,3133.6015,3144.9699,3115.9787,3119.2886,161922296.4,,,
2017-01-13,3207.5227,19441.1593,810,1,-1,22648.682,-0.002872335,4.5297364,3.1266736,3116.0827,3130.5146,3102.1628,3112.7644,174438553.9,,,
2017-01-16,3206.1284,19530.9176,820,-1,0,22737.046,0.0039015074,4.5474092,3.1090008,3104.4924,3105.1423,3044.2912,3103.428,262826041.8,,,
2017-01-17,3152.6624,19530.9176,820,-1,0,22683.58,-0.0023514928,4.536716,3.119694,3087.0295,3108.9072,3072.3384,3108.7746,154757554.7,,,
2017-01-18,3110.2854,19530.9176,820,-1,0,22641.203,-0.0018681795,4.5282406,3.1281694,3104.7664,3123.7203,3098.5864,3113.0123,144546719.2,,,
2017-01-19,3227.4164,19530.9176,820,-1,0,22758.334,0.0051733559,4.5516668,3.1047432,3104.9715,3115.7778,3094.0055,3101.2992,139280461.4,,,
2017-01-20,3009.0194,19530.9176,820,-1,0,22539.937,-0.0095963527,4.5079874,3.1484226,3095.8185,3125.6599,3095.2147,3123.1389,141471811.3,,,
2017-01-23,2872.6604,19530.9176,820,-1,0,22403.578,-0.006049662,4.4807156,3.1756944,3125.4209,3145.8411,3125.4209,3136.7748,148145735.8,,,
2017-01-24,2814.8754,19530.9176,820,-1,0,22345.793,-0.0025792755,4.4691586,3.1872514,3134.5921,3149.5312,3131.2181,3142.5533,134553852.1,,,
2017-01-25,2744.8614,19530.9176,820,-1,0,22275.779,-0.0031332072,4.4551558,3.2012542,3137.6462,3151.4723,3133.1911,3149.5547,126765829.9,,,
2017-01-26,2648.7484,19530.9176,820,-1,0,22179.666,-0.0043146864,4.4359332,3.2204768,3149.2167,3163.1041,3148.9083,3159.166,125013193.9,,,
2017-02-03,2838.7084,19530.9176,820,-1,0,22369.626,0.0085646015,4.4739252,3.1824848,3160.0816,3162.6771,3136.013,3140.17,108023659.8,,,
2017-02-06,2670.5704,19530.9176,820,-1,0,22201.488,-0.0075163528,4.4402976,3.2161124,3143.0931,3158.8433,3135.3869,3156.9838,150067694.7,,,
2017-02-07,2709.5304,19530.9176,820,-1,0,22240.448,0.0017548373,4.4480896,3.2083204,3154.4046,3159.544,3140.0356,3153.0878,152559086.1,,,
2017-02-08,2570.5904,19530.9176,820,-1,0,22101.508,-0.0062471763,4.4203016,3.2361084,3148.086,3167.4465,3132.0333,3166.9818,170854126.2,,,
2017-02-09,2408.6144,19530.9176,820,-1,0,21939.532,-0.0073287307,4.3879064,3.2685036,3164.6875,3186.838,3162.5744,3183.1794,209723158.6,,,
2017-02-10,2273.4184,19530.9176,820,-1,0,21804.336,-0.0061622098,4.3608672,3.2955428,3183.0069,3205.049,3182.8021,3196.699,245772163.9,,,
2017-02-13,2072.0144,19530.9176,820,-1,0,21602.932,-0.0092368784,4.3205864,3.3358236,3198.9946,3219.4072,3198.9946,3216.8394,236158766.8,,,
2017-02-14,2061.1284,19530.9176,820,-1,0,21592.046,-0.0005039131,4.3184092,3.3380008,3216.137,3219.4047,3205.2853,3217.928,204253821.8,,,
2017-02-15,2110.5514,19530.9176,820,-1,0,21641.469,0.0022889447,4.3282938,3.3281162,3215.4639,3235.9977,3206.5606,3212.9857,257965244.4,,,
2017-02-16,1944.2244,19530.9176,820,-1,0,21475.142,-0.0076855688,4.2950284,3.3613816,3210.3567,3230.2754,3207.7852,3229.6184,226587611.9,,,
2017-02-17,2219.6524,19530.9176,820,-1,0,21750.57,0.0128254332,4.350114,3.306296,3227.7073,3238.3959,3199.4248,3202.0756,248572751.5,,,
2017-02-20,1840.7954,19530.9176,820,-1,0,21371.713,-0.0174182562,4.2743426,3.3820674,3198.9633,3241.458,3198.9633,3239.9613,250276131.8,,,
2017-02-21,1707.1514,19530.9176,820,-1,0,21238.069,-0.0062533125,4.2476138,3.4087962,3242.2226,3254.3355,3239.8775,3253.3257,233551176,,,
2017-02-22,1628.2244,19530.9176,820,-1,0,21159.142,-0.0037162983,4.2318284,3.4245816,3252.6898,3261.3808,3243.8398,3261.2184,234815325.8,,,
2017-02-23,1726.6584,19530.9176,820,-1,0,21257.576,0.004652079,4.2515152,3.4048948,3258.8319,3264.0819,3236.3549,3251.375,236822582.2,,,
2017-02-24,1706.0814,19530.9176,820,-1,0,21236.999,-0.0009679843,4.2473998,3.4090102,3246.8603,3253.9556,3233.5348,3253.4327,213839036.8,,,
2017-02-27,1953.8064,19530.9176,820,-1,0,21484.724,0.0116647837,4.2969448,3.3594652,3249.1945,3251.6543,3224.0884,3228.6602,211395715.8,,,
2017-02-28,1823.0774,19530.9176,820,-1,0,21353.995,-0.0060847419,4.270799,3.385611,3225.9689,3242.679,3225.9689,3241.7331,186019288.8,,,
2017-03-01,1771.0734,19530.9176,820,-1,0,21301.991,-0.0024353288,4.2603982,3.3960118,3240.0726,3259.9781,3237.8714,3246.9335,225940967.9,,,
2017-03-02,1940.1274,19530.9176,820,-1,1,21471.045,0.0079360657,4.294209,3.362201,3250.5183,3256.8074,3228.6647,3230.0281,223043958.7,,,
2017-03-03,3112.8651,18236.0169,830,1,0,21348.882,-0.0056896625,4.2697764,3.3866336,3219.2019,3221.1553,3206.6127,3218.3118,192707923,,,
2017-03-06,3268.4041,18236.0169,830,1,0,21504.421,0.0072855806,4.3008842,3.3555258,3217.3345,3234.6626,3215.067,3233.8657,193769172.3,,,
2017-03-07,3353.8101,18236.0169,830,1,0,21589.827,0.0039715554,4.3179654,3.3384446,3233.0939,3242.6591,3226.8219,3242.4063,209931208.3,,,
2017-03-08,3336.3931,18236.0169,830,1,0,21572.41,-0.0008067225,4.314482,3.341928,3240.5323,3245.3043,3230.6083,3240.6646,198225782.5,,,
2017-03-09,3097.2041,18236.0169,830,1,0,21333.221,-0.0110877273,4.2666442,3.3897658,3233.7007,3233.8749,3205.2794,3216.7457,199217646.8,,,
2017-03-10,3057.3481,18236.0169,830,1,0,21293.365,-0.0018682598,4.258673,3.397737,3213.7294,3222.3189,3208.4472,3212.7601,173663170.2,,,
2017-03-13,3299.9911,18236.0169,830,1,0,21536.008,0.0113952398,4.3072016,3.3492084,3209.4492,3237.1212,3193.1565,3237.0244,206919741.9,,,
2017-03-14,3323.0251,18236.0169,830,1,0,21559.042,0.0010695576,4.3118084,3.3446016,3235.2515,3246.3285,3231.5209,3239.3278,191535126.6,,,
2017-03-15,3347.3441,18236.0169,830,1,0,21583.361,0.0011280186,4.3166722,3.3397378,3235.403,3243.713,3227.7377,3241.7597,185727250.3,,,
2017-03-16,3619.1011,18236.0169,830,1,0,21855.118,0.0125910418,4.3710236,3.2853864,3247.1628,3269.77,3247.1628,3268.9354,244508344.4,,,
2017-03-17,3304.2181,18236.0169,830,1,0,21540.235,-0.0144077465,4.308047,3.348363,3271.8665,3274.1903,3232.2806,3237.4471,262184046.4,,,
2017-03-20,3437.8291,18236.0169,830,1,0,21673.846,0.0062028571,4.3347692,3.3216408,3241.1101,3251.1271,3228.1177,3250.8082,213951759.5,,,
2017-03-21,3545.8551,18236.0169,830,1,0,21781.872,0.0049841639,4.3563744,3.3000356,3250.2473,3262.2209,3246.6959,3261.6108,219121269.7,,,
2017-03-22,3381.9451,18236.0169,830,1,0,21617.962,-0.0075250649,4.3235924,3.3328176,3246.2233,3255.7779,3229.1283,3245.2198,244545459,,,
2017-03-23,3415.2421,18236.0169,830,1,0,21651.259,0.0015402469,4.3302518,3.3261582,3245.8078,3262.0914,3221.9344,3248.5495,258246691,,,
2017-03-24,3624.1981,18236.0169,830,1,0,21860.215,0.0096509861,4.372043,3.284367,3247.3495,3275.2066,3241.1233,3269.4451,267094164.3,,,
2017-03-27,3599.2991,18236.0169,830,1,0,21835.316,-0.0011390098,4.3670632,3.2893468,3268.924,3283.2393,3262.1184,3266.9552,249185540.3,,,
2017-03-28,3459.2261,18236.0169,830,1,0,21695.243,-0.0064149747,4.3390486,3.3173614,3265.6344,3265.6344,3246.0861,3252.9479,203452481.7,,,
2017-03-29,3342.8911,18236.0169,830,1,0,21578.908,-0.0053622354,4.3157816,3.3406284,3252.8653,3262.0976,3233.2795,3241.3144,245371852.6,,,
2017-03-30,3032.1161,18236.0169,830,1,-1,21268.133,-0.0144017946,4.2536266,3.4027834,3235.1369,3240.0174,3195.8524,3210.2369,265694871.6,,,
2017-03-31,3087.4639,18052.8961,840,-1,0,21140.36,-0.0060077206,4.228072,3.428338,3206.2529,3226.2483,3205.5365,3222.5142,214036159.9,,,
2017-04-05,2609.5519,18052.8961,840,-1,0,20662.448,-0.022606616,4.1324896,3.5239204,3235.6603,3270.6453,3233.2367,3270.3054,273201155.6,,,
2017-04-06,2502.5589,18052.8961,840,-1,0,20555.455,-0.0051781377,4.111091,3.545319,3272.1926,3286.6739,3265.7645,3281.0047,262335587.5,,,
2017-04-07,2446.4459,18052.8961,840,-1,0,20499.342,-0.002729835,4.0998684,3.5565416,3280.6239,3295.187,3275.0507,3286.616,266738322.8,,,
2017-04-10,2618.6799,18052.8961,840,-1,0,20671.576,0.0084019282,4.1343152,3.5220948,3285.4594,3285.4594,3265.0121,3269.3926,279415195.3,,,
2017-04-11,2422.9489,18052.8961,840,-1,0,20475.845,-0.0094686056,4.095169,3.561241,3266.2219,3290.3887,3244.4047,3288.9657,326622406.9,,,
2017-04-12,2574.3049,18052.8961,840,-1,0,20627.201,0.0073919294,4.1254402,3.5309698,3283.8369,3284.9338,3262.2773,3273.8301,311505523.7,,,
2017-04-13,2553.0029,18052.8961,840,-1,0,20605.899,-0.001032714,4.1211798,3.5352302,3265.2181,3281.1369,3261.4901,3275.9603,223287214.7,,,
2017-04-14,2851.9379,18052.8961,840,-1,0,20904.834,0.0145072535,4.1809668,3.4754432,3276.1381,3276.7112,3238.8959,3246.0668,224106679.4,,,
2017-04-17,3090.9329,18052.8961,840,-1,1,21143.829,0.0114325232,4.2287658,3.4276442,3229.9491,3229.9491,3199.9121,3222.1673,227214681.3,,,
2017-04-18,2967.6273,17916.6617,850,1,0,20884.289,-0.0122749763,4.1768578,3.4795522,3215.3963,3225.0546,3196.4884,3196.7133,211866767.6,,,
2017-04-19,2707.3613,17916.6617,850,1,0,20624.023,-0.0124622868,4.1248046,3.5316054,3184.666,3189.4368,3147.0655,3170.6867,225806056.5,,,
2017-04-20,2721.4973,17916.6617,850,1,0,20638.159,0.0006854143,4.1276318,3.5287782,3165.665,3178.1826,3148.1844,3172.1003,220098232.7,,,
2017-04-21,2732.0063,17916.6617,850,1,0,20648.668,0.0005092024,4.1297336,3.5266764,3170.2899,3180.7944,3158.6286,3173.1512,184131440.7,,,
2017-04-24,2295.8063,17916.6617,850,1,0,20212.468,-0.0211248493,4.0424936,3.6139164,3164.2479,3164.2479,3111.2145,3129.5312,197845253.5,,,
2017-04-25,2346.1683,17916.6617,850,1,0,20262.83,0.0024916304,4.052566,3.603844,3123.8943,3145.2672,3117.4488,3134.5674,174129249.6,,,
2017-04-26,2408.9653,17916.6617,850,1,0,20325.627,0.0030991229,4.0651254,3.5912846,3132.9181,3152.9534,3131.418,3140.8471,197112873,,,
2017-04-27,2522.3633,17916.6617,850,1,0,20439.025,0.0055790653,4.087805,3.568605,3131.3496,3155.0033,3097.3334,3152.1869,235748319.3,,,
2017-04-28,2547.0783,17916.6617,850,1,0,20463.74,0.0012092064,4.092748,3.563662,3144.0219,3154.7266,3136.5781,3154.6584,183195769.8,,,
2017-05-02,2437.6153,17916.6617,850,1,0,20354.277,-0.00534912,4.0708554,3.5855546,3147.2275,3154.7812,3136.5391,3143.7121,176389916.6,,,
2017-05-03,2353.9543,17916.6617,850,1,0,20270.616,-0.0041102418,4.0541232,3.6022868,3138.3068,3148.2857,3123.7509,3135.346,190236600.6,,,
2017-05-04,2274.1813,17916.6617,850,1,0,20190.843,-0.0039354009,4.0381686,3.6182414,3127.1058,3143.8179,3111.3912,3127.3687,200170851.5,,,
2017-05-05,2030.8723,17916.6617,850,1,0,19947.534,-0.0120504627,3.9895068,3.6669032,3114.7735,3117.6141,3092.0918,3103.0378,200273908.1,,,
2017-05-08,1786.6233,17916.6617,850,1,0,19703.285,-0.0122445712,3.940657,3.715753,3090.0652,3093.4516,3067.6943,3078.6129,198171689.4,,,
2017-05-09,1805.7633,17916.6617,850,1,0,19722.425,0.0009714116,3.944485,3.711925,3064.8484,3084.2077,3056.558,3080.5269,152795901.6,,,
2017-05-10,1528.3443,17916.6617,850,1,0,19445.006,-0.0140661709,3.8890012,3.7674088,3078.1728,3090.8191,3051.5896,3052.785,181624151.6,,,
2017-05-11,1615.4973,17916.6617,850,1,0,19532.159,0.0044820248,3.9064318,3.7499782,3036.7891,3063.5637,3016.5305,3061.5003,197604070.1,,,
2017-05-12,1835.6263,17916.6617,850,1,0,19752.288,0.0112700803,3.9504576,3.7059524,3054.1123,3090.4914,3051.8713,3083.5132,175107245.7,,,
2017-05-15,1902.7833,17916.6617,850,1,0,19819.445,0.0033999606,3.963889,3.692521,3085.9319,3098.9125,3085.9319,3090.2289,158269607.7,,,
2017-05-16,2130.1363,17916.6617,850,1,0,20046.798,0.0114712092,4.0093596,3.6470504,3082.8717,3113.5116,3060.5344,3112.9642,193292104.5,,,
2017-05-17,2044.9093,17916.6617,850,1,0,19961.571,-0.0042514021,3.9923142,3.6640958,3107.802,3119.5816,3101.2953,3104.4415,194560594.1,,,
2017-05-18,1901.8843,17916.6617,850,1,0,19818.546,-0.0071650172,3.9637092,3.6927008,3082.3288,3103.4413,3077.9631,3090.139,168149514.1,,,
2017-05-19,1906.8033,17916.6617,850,1,0,19823.465,0.0002482019,3.964693,3.691717,3086.7054,3095.4826,3081.278,3090.6309,150164226.2,,,
2017-05-22,1757.2503,17916.6617,850,1,0,19673.912,-0.0075442411,3.9347824,3.7216276,3087.1705,3103.9375,3063.1529,3075.6756,170340982.6,,,
2017-05-23,1619.9643,17916.6617,850,1,0,19536.626,-0.0069780733,3.9073252,3.7490848,3069.3935,3084.2352,3050.8423,3061.947,195073653.6,,,
2017-05-24,1641.2533,17916.6617,850,1,-1,19557.915,0.0010896969,3.911583,3.744827,3047.5681,3064.8127,3022.3026,3064.0759,152669201.5,,,
2017-05-25,2626.5239,16488.8391,860,-1,0,19115.363,-0.0226277699,3.8230726,3.8333374,3055.3425,3114.6578,3052.8309,3107.8311,201910125,,,
2017-05-26,2604.2479,16488.8391,860,-1,0,19093.087,-0.0011653454,3.8186174,3.8377926,3101.2864,3120.6627,3100.3877,3110.0587,171327384.6,,,
2017-05-31,2533.0569,16488.8391,860,-1,0,19021.896,-0.003728627,3.8043792,3.8520308,3125.3252,3143.2787,3111.5563,3117.1778,177913309.9,,,
2017-06-01,2678.6029,16488.8391,860,-1,0,19167.442,0.007651498,3.8334884,3.8229216,3108.4214,3113.5212,3097.6794,3102.6232,180782624.7,,,
2017-06-02,2649.4349,16488.8391,860,-1,0,19138.274,-0.0015217471,3.8276548,3.8287552,3094.2253,3110.3891,3081.8485,3105.54,154454347.9,,,
2017-06-05,2788.2739,16488.8391,860,-1,0,19277.113,0.0072545204,3.8554226,3.8009874,3102.1095,3105.5056,3084.8301,3091.6561,143429802,,,
2017-06-06,2683.5749,16488.8391,860,-1,0,19172.414,-0.0054312593,3.8344828,3.8219272,3084.5401,3102.8633,3078.7872,3102.126,127804624.2,,,
2017-06-07,2301.5859,16488.8391,860,-1,0,18790.425,-0.0199238865,3.758085,3.898325,3101.7608,3140.7743,3098.9508,3140.3249,194287945.5,,,
2017-06-08,2201.4989,16488.8391,860,-1,0,18690.338,-0.0053264894,3.7380676,3.9183424,3136.4705,3153.2635,3132.8278,3150.3336,178894298.5,,,
2017-06-09,2120.8309,16488.8391,860,-1,0,18609.67,-0.0043160268,3.721934,3.934476,3147.4533,3165.9197,3146.1075,3158.4004,181584884.7,,,
2017-06-12,2306.0689,16488.8391,860,-1,0,18794.908,0.0099538573,3.7589816,3.8974284,3149.5266,3164.9502,3135.314,3139.8766,169392918.451,,,
2017-06-13,2167.4059,16488.8391,860,-1,0,18656.245,-0.0073776897,3.731249,3.925161,3134.0089,3155.9895,3131.0431,3153.7429,148457870,,,
2017-06-14,2398.0949,16488.8391,860,-1,0,18886.934,0.0123652428,3.7773868,3.8790232,3146.748,3149.1731,3125.3546,3130.674,160641229.6,,,
2017-06-15,2379.9719,16488.8391,860,-1,0,18868.811,-0.0009595522,3.7737622,3.8826478,3125.5865,3137.5854,3117.084,3132.4863,171124529.3,,,
2017-06-16,2473.1729,16488.8391,860,-1,0,18962.012,0.0049394209,3.7924024,3.8640076,3126.3728,3134.2511,3117.8567,3123.1662,149215477.6,,,
2017-06-19,2261.0959,16488.8391,860,-1,1,18749.935,-0.0111843089,3.749987,3.906423,3122.1578,3146.7703,3121.7787,3144.3739,151741797.8,,,
2017-06-20,3100.7709,15600.5611,870,1,0,18701.332,-0.002592169,3.7402664,3.9161436,3148.0187,3150.4646,3134.6106,3140.0136,162498014.5,,,
2017-06-21,3262.7529,15600.5611,870,1,0,18863.314,0.0086615221,3.7726628,3.8837472,3148.9861,3157.0275,3132.6173,3156.2118,167048215.9,,,
2017-06-22,3175.1669,15600.5611,870,1,0,18775.728,-0.0046431926,3.7551456,3.9012644,3152.2424,3186.9823,3146.6432,3147.4532,220438439.5,,,
2017-06-23,3279.3649,15600.5611,870,1,0,18879.926,0.0055496117,3.7759852,3.8804248,3138.4441,3158.0474,3118.0946,3157.873,175568524.1,,,
2017-06-26,3555.0739,15600.5611,870,1,0,19155.635,0.0146032882,3.831127,3.825283,3157.0022,3187.8891,3156.9767,3185.4439,200419302.2,,,
2017-06-27,3612.6039,15600.5611,870,1,0,19213.165,0.0030032938,3.842633,3.813777,3183.4198,3193.4613,3172.463,3191.1969,167523800.3,,,
2017-06-28,3432.6489,15600.5611,870,1,0,19033.21,-0.009366234,3.806642,3.849768,3183.6334,3193.4397,3170.7859,3173.2014,162081099.7,,,
2017-06-29,3581.2599,15600.5611,870,1,0,19181.821,0.007807984,3.8363642,3.8200458,3174.9811,3188.7741,3174.2835,3188.0625,147249798.1,,,
2017-06-30,3624.9039,15600.5611,870,1,0,19225.465,0.0022752793,3.845093,3.811317,3176.9481,3193.2411,3171.5703,3192.4269,143195603.4,,,
2017-07-03,3659.7509,15600.5611,870,1,0,19260.312,0.0018125439,3.8520624,3.8043476,3191.9982,3196.2861,3177.0244,3195.9116,156575784.3,,,
2017-07-04,3528.6739,15600.5611,870,1,0,19129.235,-0.0068055492,3.825847,3.830563,3192.8885,3193.0644,3174.314,3182.8039,161454562.3,,,
2017-07-05,3771.9769,15600.5611,870,1,0,19372.538,0.012718909,3.8745076,3.7819024,3179.2169,3207.3095,3174.7081,3207.1342,173554012,,,
2017-07-06,3825.0749,15600.5611,870,1,0,19425.636,0.0027408902,3.8851272,3.7712828,3203.8631,3215.95,3188.7733,3212.444,202209616.9,,,
2017-07-07,3880.2019,15600.5611,870,1,0,19480.763,0.0028378479,3.8961526,3.7602574,3203.8225,3219.5232,3195.2905,3217.9567,201938313.2,,,
2017-07-10,3826.9539,15600.5611,870,1,0,19427.515,-0.0027333632,3.885503,3.770907,3208.4627,3223.3402,3203.2089,3212.6319,222828311.7,,,
2017-07-11,3731.0099,15600.5611,870,1,0,19331.571,-0.0049385627,3.8663142,3.7900958,3201.5169,3226.908,3199.2235,3203.0375,205493366.2,,,
2017-07-12,3676.0739,15600.5611,870,1,0,19276.635,-0.0028417763,3.855327,3.801083,3201.9292,3215.1962,3177.9346,3197.5439,201799622.1,,,
2017-07-13,3882.2669,15600.5611,870,1,0,19482.828,0.0106965246,3.8965656,3.7598444,3192.3615,3219.2683,3190.3393,3218.1632,210820896.3,,,
2017-07-14,3924.8029,15600.5611,870,1,0,19525.364,0.0021832559,3.9050728,3.7513372,3212.0316,3222.9784,3204.8529,3222.4168,174312138.1,,,
2017-07-17,3465.2829,15600.5611,870,1,-1,19065.844,-0.0235345164,3.8131688,3.8432412,3219.7914,3230.354,3139.5035,3176.4648,274653250,,,
2017-07-18,3065.4408,15884.3792,880,-1,0,18949.82,-0.0060854374,3.789964,3.866446,3159.7318,3187.671,3150.1284,3187.5672,196452361.5,,,
2017-07-19,2631.3508,15884.3792,880,-1,0,18515.73,-0.0229073416,3.703146,3.953264,3181.4015,3232.9408,3179.73,3230.9762,269771019.5,,,
2017-07-20,2492.4658,15884.3792,880,-1,0,18376.845,-0.0075009195,3.675369,3.981041,3227.5056,3246.236,3225.4328,3244.8647,245825421.9,,,
2017-07-21,2561.2958,15884.3792,880,-1,0,18445.675,0.0037454743,3.689135,3.967275,3236.5881,3247.7122,3231.9556,3237.9817,221956909.9,,,
2017-07-24,2435.1238,15884.3792,880,-1,0,18319.503,-0.0068401942,3.6639006,3.9925094,3230.898,3261.1046,3230.0705,3250.5989,250631194.2,,,
2017-07-25,2504.2188,15884.3792,880,-1,0,18388.598,0.0037716635,3.6777196,3.9786904,3249.1376,3261.6454,3233.1376,3243.6894,213405498.9,,,
2017-07-26,2464.3648,15884.3792,880,-1,0,18348.744,-0.0021673213,3.6697488,3.9866612,3244.4608,3264.8483,3228.0389,3247.6748,228460518.5,,,
2017-07-27,2443.2988,15884.3792,880,-1,0,18327.678,-0.0011480895,3.6655356,3.9908744,3243.765,3251.9261,3220.6366,3249.7814,242572081.4,,,
